--- DTA Baseline: DP (Ratio: 0.2) ---

>>> [Stage 0] Sampling...

[Sampler] Running DP | Target: 4991/24956 (20.0%)
Scanning Source (DP):   0%|          | 0/25 [00:00<?, ?it/s]/root/miniconda3/envs/subset/lib/python3.9/site-packages/torch/nn/modules/transformer.py:508: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /pytorch/aten/src/ATen/NestedTensorImpl.cpp:178.)
  output = torch._nested_tensor_from_mask(
Scanning Source (DP):   4%|▍         | 1/25 [00:03<01:23,  3.50s/it]Scanning Source (DP):   8%|▊         | 2/25 [00:03<00:37,  1.64s/it]Scanning Source (DP):  12%|█▏        | 3/25 [00:04<00:23,  1.05s/it]Scanning Source (DP):  16%|█▌        | 4/25 [00:04<00:16,  1.30it/s]Scanning Source (DP):  20%|██        | 5/25 [00:05<00:15,  1.31it/s]Scanning Source (DP):  24%|██▍       | 6/25 [00:05<00:11,  1.61it/s]Scanning Source (DP):  28%|██▊       | 7/25 [00:05<00:09,  1.87it/s]Scanning Source (DP):  32%|███▏      | 8/25 [00:06<00:07,  2.14it/s]Scanning Source (DP):  36%|███▌      | 9/25 [00:08<00:13,  1.15it/s]Scanning Source (DP):  40%|████      | 10/25 [00:08<00:10,  1.42it/s]Scanning Source (DP):  44%|████▍     | 11/25 [00:08<00:08,  1.69it/s]Scanning Source (DP):  48%|████▊     | 12/25 [00:09<00:06,  1.93it/s]Scanning Source (DP):  52%|█████▏    | 13/25 [00:10<00:09,  1.21it/s]Scanning Source (DP):  56%|█████▌    | 14/25 [00:10<00:07,  1.47it/s]Scanning Source (DP):  60%|██████    | 15/25 [00:11<00:05,  1.74it/s]Scanning Source (DP):  64%|██████▍   | 16/25 [00:11<00:04,  1.97it/s]Scanning Source (DP):  68%|██████▊   | 17/25 [00:12<00:06,  1.32it/s]Scanning Source (DP):  72%|███████▏  | 18/25 [00:13<00:04,  1.59it/s]Scanning Source (DP):  76%|███████▌  | 19/25 [00:13<00:03,  1.85it/s]Scanning Source (DP):  80%|████████  | 20/25 [00:13<00:02,  2.10it/s]Scanning Source (DP):  84%|████████▍ | 21/25 [00:14<00:02,  1.64it/s]Scanning Source (DP):  88%|████████▊ | 22/25 [00:15<00:01,  1.90it/s]Scanning Source (DP):  92%|█████████▏| 23/25 [00:15<00:00,  2.15it/s]Scanning Source (DP):  96%|█████████▌| 24/25 [00:15<00:00,  2.36it/s]Scanning Source (DP): 100%|██████████| 25/25 [00:15<00:00,  2.99it/s]                                                                     -> Source reduced: 24956 -> 4991

=== Phase 1: Source Pre-training ===
[P1] Ep 1: Loss 3.6418 | Val MAE 1.5597
[P1] Ep 2: Loss 1.6356 | Val MAE 1.5879
[P1] Ep 3: Loss 1.3777 | Val MAE 1.5869
[P1] Ep 4: Loss 1.2022 | Val MAE 1.6333
[P1] Ep 5: Loss 1.1233 | Val MAE 1.6412
[P1] Ep 6: Loss 1.0672 | Val MAE 1.6327
[P1] Ep 7: Loss 1.0359 | Val MAE 1.6490
[P1] Ep 8: Loss 1.0000 | Val MAE 1.6372
[P1] Ep 9: Loss 0.9930 | Val MAE 1.6447
[P1] Ep 10: Loss 0.9690 | Val MAE 1.6132
[P1] Ep 11: Loss 0.9745 | Val MAE 1.6107
[P1] Ep 12: Loss 0.9304 | Val MAE 1.6356
[P1] Ep 13: Loss 0.9028 | Val MAE 1.6506
[P1] Ep 14: Loss 0.9139 | Val MAE 1.6139
[P1] Ep 15: Loss 0.9069 | Val MAE 1.6288
[P1] Ep 16: Loss 0.8918 | Val MAE 1.6553
[P1] Ep 17: Loss 0.8851 | Val MAE 1.6615
[P1] Ep 18: Loss 0.8677 | Val MAE 1.6597
[P1] Ep 19: Loss 0.8451 | Val MAE 1.6444
[P1] Ep 20: Loss 0.8415 | Val MAE 1.6122
[P1] Ep 21: Loss 0.8280 | Val MAE 1.6382
[P1] Ep 22: Loss 0.8448 | Val MAE 1.6260
[P1] Ep 23: Loss 0.8213 | Val MAE 1.6044
