--- DTA Baseline: epsilon-greedy (Ratio: 0.2) ---

>>> [Stage 0] Sampling...

[Sampler] Running epsilon-greedy | Target: 4991/24956 (20.0%)
Scanning Source (epsilon-greedy):   0%|          | 0/25 [00:00<?, ?it/s]/root/miniconda3/envs/subset/lib/python3.9/site-packages/torch/nn/modules/transformer.py:508: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /pytorch/aten/src/ATen/NestedTensorImpl.cpp:178.)
  output = torch._nested_tensor_from_mask(
Scanning Source (epsilon-greedy):   4%|▍         | 1/25 [00:03<01:18,  3.27s/it]Scanning Source (epsilon-greedy):   8%|▊         | 2/25 [00:03<00:35,  1.54s/it]Scanning Source (epsilon-greedy):  12%|█▏        | 3/25 [00:03<00:21,  1.01it/s]Scanning Source (epsilon-greedy):  16%|█▌        | 4/25 [00:04<00:15,  1.36it/s]Scanning Source (epsilon-greedy):  20%|██        | 5/25 [00:04<00:11,  1.70it/s]Scanning Source (epsilon-greedy):  24%|██▍       | 6/25 [00:04<00:09,  1.99it/s]Scanning Source (epsilon-greedy):  28%|██▊       | 7/25 [00:05<00:08,  2.23it/s]Scanning Source (epsilon-greedy):  32%|███▏      | 8/25 [00:05<00:06,  2.45it/s]Scanning Source (epsilon-greedy):  36%|███▌      | 9/25 [00:06<00:10,  1.47it/s]Scanning Source (epsilon-greedy):  40%|████      | 10/25 [00:07<00:08,  1.75it/s]Scanning Source (epsilon-greedy):  44%|████▍     | 11/25 [00:07<00:07,  1.96it/s]Scanning Source (epsilon-greedy):  48%|████▊     | 12/25 [00:07<00:05,  2.20it/s]Scanning Source (epsilon-greedy):  52%|█████▏    | 13/25 [00:08<00:07,  1.56it/s]Scanning Source (epsilon-greedy):  56%|█████▌    | 14/25 [00:09<00:06,  1.80it/s]Scanning Source (epsilon-greedy):  60%|██████    | 15/25 [00:09<00:04,  2.06it/s]Scanning Source (epsilon-greedy):  64%|██████▍   | 16/25 [00:09<00:03,  2.28it/s]Scanning Source (epsilon-greedy):  68%|██████▊   | 17/25 [00:10<00:04,  1.65it/s]Scanning Source (epsilon-greedy):  72%|███████▏  | 18/25 [00:11<00:03,  1.92it/s]Scanning Source (epsilon-greedy):  76%|███████▌  | 19/25 [00:11<00:02,  2.13it/s]Scanning Source (epsilon-greedy):  80%|████████  | 20/25 [00:11<00:02,  2.35it/s]Scanning Source (epsilon-greedy):  84%|████████▍ | 21/25 [00:12<00:02,  1.78it/s]Scanning Source (epsilon-greedy):  88%|████████▊ | 22/25 [00:13<00:01,  2.04it/s]Scanning Source (epsilon-greedy):  92%|█████████▏| 23/25 [00:13<00:00,  2.27it/s]Scanning Source (epsilon-greedy):  96%|█████████▌| 24/25 [00:13<00:00,  2.46it/s]Scanning Source (epsilon-greedy): 100%|██████████| 25/25 [00:13<00:00,  3.11it/s]                                                                                 -> Source reduced: 24956 -> 4991

=== Phase 1: Source Pre-training ===
[P1] Ep 1: Loss 3.5439 | Val MAE 1.6274
[P1] Ep 2: Loss 1.7094 | Val MAE 1.6053
[P1] Ep 3: Loss 1.5434 | Val MAE 1.5487
[P1] Ep 4: Loss 1.3729 | Val MAE 1.5864
[P1] Ep 5: Loss 1.3099 | Val MAE 1.5680
[P1] Ep 6: Loss 1.3014 | Val MAE 1.5762
[P1] Ep 7: Loss 1.2454 | Val MAE 1.5680
[P1] Ep 8: Loss 1.2410 | Val MAE 1.5572
[P1] Ep 9: Loss 1.1888 | Val MAE 1.5517
[P1] Ep 10: Loss 1.1803 | Val MAE 1.5551
[P1] Ep 11: Loss 1.1522 | Val MAE 1.5515
[P1] Ep 12: Loss 1.1450 | Val MAE 1.5888
[P1] Ep 13: Loss 1.1293 | Val MAE 1.5927
[P1] Ep 14: Loss 1.0928 | Val MAE 1.5723
[P1] Ep 15: Loss 1.1084 | Val MAE 1.5695
[P1] Ep 16: Loss 1.0696 | Val MAE 1.5792
[P1] Ep 17: Loss 1.0506 | Val MAE 1.5827
[P1] Ep 18: Loss 1.0271 | Val MAE 1.5816
[P1] Ep 19: Loss 1.0300 | Val MAE 1.5291
[P1] Ep 20: Loss 1.0152 | Val MAE 1.5192
[P1] Ep 21: Loss 1.0392 | Val MAE 1.5183
[P1] Ep 22: Loss 1.0534 | Val MAE 1.5352
[P1] Ep 23: Loss 1.0460 | Val MAE 1.5266
[P1] Ep 24: Loss 1.0115 | Val MAE 1.5443
[P1] Ep 25: Loss 1.0168 | Val MAE 1.5691
[P1] Ep 26: Loss 1.0037 | Val MAE 1.5427
[P1] Ep 27: Loss 0.9941 | Val MAE 1.6127
[P1] Ep 28: Loss 1.0186 | Val MAE 1.5187
