--- DTA Baseline: InfoBatch (Ratio: 0.8) ---

>>> [Stage 0] Sampling...

[Sampler] Running InfoBatch | Target: 19964/24956 (80.0%)
Scanning Source (InfoBatch):   0%|          | 0/25 [00:00<?, ?it/s]/root/miniconda3/envs/subset/lib/python3.9/site-packages/torch/nn/modules/transformer.py:508: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. We recommend specifying layout=torch.jagged when constructing a nested tensor, as this layout receives active development, has better operator coverage, and works with torch.compile. (Triggered internally at /pytorch/aten/src/ATen/NestedTensorImpl.cpp:178.)
  output = torch._nested_tensor_from_mask(
Scanning Source (InfoBatch):   4%|▍         | 1/25 [00:03<01:14,  3.12s/it]Scanning Source (InfoBatch):   8%|▊         | 2/25 [00:03<00:34,  1.49s/it]Scanning Source (InfoBatch):  12%|█▏        | 3/25 [00:03<00:21,  1.05it/s]Scanning Source (InfoBatch):  16%|█▌        | 4/25 [00:04<00:15,  1.39it/s]Scanning Source (InfoBatch):  20%|██        | 5/25 [00:04<00:12,  1.61it/s]Scanning Source (InfoBatch):  24%|██▍       | 6/25 [00:04<00:09,  1.92it/s]Scanning Source (InfoBatch):  28%|██▊       | 7/25 [00:05<00:08,  2.16it/s]Scanning Source (InfoBatch):  32%|███▏      | 8/25 [00:05<00:07,  2.38it/s]Scanning Source (InfoBatch):  36%|███▌      | 9/25 [00:06<00:10,  1.49it/s]Scanning Source (InfoBatch):  40%|████      | 10/25 [00:07<00:08,  1.75it/s]Scanning Source (InfoBatch):  44%|████▍     | 11/25 [00:07<00:06,  2.01it/s]Scanning Source (InfoBatch):  48%|████▊     | 12/25 [00:07<00:05,  2.21it/s]Scanning Source (InfoBatch):  52%|█████▏    | 13/25 [00:08<00:07,  1.51it/s]Scanning Source (InfoBatch):  56%|█████▌    | 14/25 [00:09<00:06,  1.71it/s]Scanning Source (InfoBatch):  60%|██████    | 15/25 [00:09<00:05,  1.94it/s]Scanning Source (InfoBatch):  64%|██████▍   | 16/25 [00:10<00:04,  2.16it/s]Scanning Source (InfoBatch):  68%|██████▊   | 17/25 [00:11<00:05,  1.53it/s]Scanning Source (InfoBatch):  72%|███████▏  | 18/25 [00:11<00:03,  1.80it/s]Scanning Source (InfoBatch):  76%|███████▌  | 19/25 [00:11<00:02,  2.04it/s]Scanning Source (InfoBatch):  80%|████████  | 20/25 [00:12<00:02,  2.28it/s]Scanning Source (InfoBatch):  84%|████████▍ | 21/25 [00:12<00:01,  2.17it/s]Scanning Source (InfoBatch):  88%|████████▊ | 22/25 [00:13<00:01,  2.34it/s]Scanning Source (InfoBatch):  92%|█████████▏| 23/25 [00:13<00:00,  2.52it/s]Scanning Source (InfoBatch):  96%|█████████▌| 24/25 [00:13<00:00,  2.65it/s]Scanning Source (InfoBatch): 100%|██████████| 25/25 [00:13<00:00,  3.33it/s]                                                                            -> Source reduced: 24956 -> 19964

=== Phase 1: Source Pre-training ===
[P1] Ep 1: Loss 1.5695 | Val MAE 1.7908
[P1] Ep 2: Loss 1.0028 | Val MAE 1.9021
[P1] Ep 3: Loss 0.9369 | Val MAE 1.9470
[P1] Ep 4: Loss 0.9088 | Val MAE 2.0215
[P1] Ep 5: Loss 0.8864 | Val MAE 1.8585
[P1] Ep 6: Loss 0.8621 | Val MAE 2.0048
[P1] Ep 7: Loss 0.8157 | Val MAE 1.9839
[P1] Ep 8: Loss 0.7917 | Val MAE 1.8994
[P1] Ep 9: Loss 0.7727 | Val MAE 2.0231
[P1] Ep 10: Loss 0.7853 | Val MAE 1.9250
[P1] Ep 11: Loss 0.7598 | Val MAE 1.9236
[P1] Ep 12: Loss 0.7577 | Val MAE 2.0116
[P1] Ep 13: Loss 0.7499 | Val MAE 1.9236
[P1] Ep 14: Loss 0.7442 | Val MAE 1.8734
[P1] Ep 15: Loss 0.7303 | Val MAE 1.9592
[P1] Ep 16: Loss 0.7288 | Val MAE 2.0298
[P1] Ep 17: Loss 0.7196 | Val MAE 1.9549
[P1] Ep 18: Loss 0.7241 | Val MAE 2.0175
[P1] Ep 19: Loss 0.7110 | Val MAE 1.9894
[P1] Ep 20: Loss 0.6965 | Val MAE 1.9484
[P1] Ep 21: Loss 0.6943 | Val MAE 2.0612
[P1] Ep 22: Loss 0.6908 | Val MAE 1.8895
[P1] Ep 23: Loss 0.6875 | Val MAE 2.0895
[P1] Ep 24: Loss 0.6705 | Val MAE 2.0361
[P1] Ep 25: Loss 0.6687 | Val MAE 2.0057
[P1] Ep 26: Loss 0.6634 | Val MAE 1.9453
[P1] Ep 27: Loss 0.6542 | Val MAE 1.8717
